order_id,customer_id,order_date,gross_revenue,cogs,shipping_cost,acquisition_channel,status
ORD_14313,CUST_2402,2025-05-12 03:58:00,39.73,12.71,7.59,TikTok Ads,Completed
ORD_14314,CUST_1883,2025-06-29 11:25:00,99.34,31.79,4.78,Google Ads,Completed
ORD_14315,CUST_1498,2025-04-29 12:17:00,90.64,29.0,7.58,Meta Ads,Completed
ORD_14316,CUST_1496,2025-06-09 12:32:00,69.24,22.16,7.93,Meta Ads,Completed
ORD_14317,CUST_2377,2025-03-31 17:22:00,84.07,26.9,5.49,Google Ads,Completed
ORD_14318,CUST_2317,2025-02-27 22:13:00,105.88,33.88,8.6,Google Ads,Completed
ORD_14319,CUST_1594,2025-02-13 11:46:00,114.71,36.71,9.06,TikTok Ads,Completed
ORD_14320,CUST_1401,2025-05-01 07:53:00,78.65,25.17,8.57,TikTok Ads,Completed
ORD_14321,CUST_2220,2025-06-26 14:37:00,99.91,31.97,6.03,Organic Search,Completed
ORD_14322,CUST_1355,2025-06-30 23:07:00,56.28,18.01,7.43,Meta Ads,Completed
ORD_14323,CUST_1855,2025-06-16 02:40:00,115.69,37.02,9.07,Organic Search,Completed
ORD_14324,CUST_1273,2025-03-14 14:16:00,150.58,48.19,6.1,Google Ads,Completed
ORD_14325,CUST_1089,2025-01-02 05:20:00,119.6,38.27,8.6,Google Ads,Completed
ORD_14326,CUST_2161,2025-06-28 19:33:00,58.85,18.83,4.55,Meta Ads,Completed
ORD_14327,CUST_1523,2025-04-14 19:00:00,52.04,16.65,4.52,Meta Ads,Completed
ORD_14328,CUST_2004,2025-01-13 12:03:00,210.19,67.26,8.3,Google Ads,Completed
ORD_14329,CUST_1882,2025-05-23 19:28:00,146.17,46.77,8.31,Organic Search,Completed
ORD_14330,CUST_1100,2025-04-05 15:47:00,114.9,36.77,8.44,Meta Ads,Completed
ORD_14331,CUST_1298,2025-04-10 18:40:00,154.98,49.59,9.15,Meta Ads,Refunded
ORD_14332,CUST_1180,2025-02-08 18:29:00,82.83,26.51,5.09,Meta Ads,Completed
ORD_14333,CUST_1724,2025-01-07 02:32:00,113.97,36.47,5.66,Meta Ads,Completed
ORD_14334,CUST_2157,2025-05-11 18:30:00,138.01,44.16,9.02,Meta Ads,Completed
ORD_14335,CUST_2400,2025-05-12 12:09:00,73.2,23.42,5.39,Email Retention,Completed
ORD_14336,CUST_1680,2025-03-16 09:32:00,102.48,32.79,7.91,Meta Ads,Completed
ORD_14337,CUST_2291,2025-02-08 20:47:00,131.28,42.01,7.15,TikTok Ads,Completed
ORD_14338,CUST_2133,2025-05-06 00:07:00,50.28,16.09,4.92,Meta Ads,Completed
ORD_14339,CUST_1617,2025-06-13 02:55:00,69.86,22.36,5.93,Google Ads,Completed
ORD_14340,CUST_1501,2025-03-05 02:16:00,129.98,41.59,7.1,Organic Search,Completed
ORD_14341,CUST_1507,2025-01-14 00:40:00,91.75,29.36,8.76,TikTok Ads,Completed
ORD_14342,CUST_2364,2025-04-17 18:07:00,86.34,27.63,8.04,Meta Ads,Completed
ORD_14343,CUST_1709,2025-04-19 20:36:00,81.77,26.17,7.61,TikTok Ads,Completed
ORD_14344,CUST_2090,2025-05-17 20:22:00,135.93,43.5,6.98,Meta Ads,Completed
ORD_14345,CUST_2011,2025-02-16 10:55:00,52.92,16.93,5.99,Meta Ads,Completed
ORD_14346,CUST_2316,2025-04-17 15:50:00,67.68,21.66,5.1,Email Retention,Completed
ORD_14347,CUST_1677,2025-05-22 13:19:00,41.91,13.41,6.55,Organic Search,Completed
ORD_14348,CUST_1698,2025-04-02 13:35:00,72.17,23.09,4.64,Organic Search,Completed
ORD_14349,CUST_1013,2025-06-04 12:35:00,89.74,28.72,5.56,Meta Ads,Completed
ORD_14350,CUST_1927,2025-04-27 10:47:00,30.97,9.91,6.66,Meta Ads,Refunded
ORD_14351,CUST_1262,2025-02-04 13:53:00,56.69,18.14,6.59,Organic Search,Completed
ORD_14352,CUST_1367,2025-04-09 08:22:00,91.68,29.34,4.72,Meta Ads,Refunded
ORD_14353,CUST_1036,2025-06-06 01:30:00,101.76,32.56,7.45,Meta Ads,Completed
ORD_14354,CUST_1851,2025-05-27 19:59:00,170.39,54.52,7.25,Email Retention,Completed
ORD_14355,CUST_1514,2025-02-18 06:46:00,108.5,34.72,4.89,Meta Ads,Completed
ORD_14356,CUST_1578,2025-04-19 15:10:00,77.27,24.73,9.22,Google Ads,Completed
ORD_14357,CUST_2100,2025-02-14 15:50:00,88.66,28.37,5.0,Google Ads,Completed
ORD_14358,CUST_1799,2025-05-25 12:12:00,90.03,28.81,8.77,Meta Ads,Completed
ORD_14359,CUST_1724,2025-02-07 10:21:00,67.73,21.67,4.5,Meta Ads,Refunded
ORD_14360,CUST_1647,2025-05-24 15:18:00,93.44,29.9,8.91,Google Ads,Completed
ORD_14361,CUST_2236,2025-01-21 05:06:00,66.21,21.19,4.6,Meta Ads,Refunded
ORD_14362,CUST_1368,2025-02-10 20:53:00,95.53,30.57,8.29,Organic Search,Completed
ORD_14363,CUST_1424,2025-03-14 14:41:00,81.73,26.15,6.31,Meta Ads,Completed
ORD_14364,CUST_2439,2025-06-04 17:05:00,75.7,24.22,8.19,Google Ads,Completed
ORD_14365,CUST_1315,2025-01-25 04:14:00,76.69,24.54,6.51,Meta Ads,Completed
ORD_14366,CUST_2423,2025-06-07 21:35:00,116.41,37.25,4.85,Meta Ads,Completed
ORD_14367,CUST_1768,2025-03-04 16:52:00,111.52,35.69,8.34,Meta Ads,Completed
ORD_14368,CUST_1190,2025-03-04 15:38:00,73.92,23.65,4.86,Google Ads,Completed
ORD_14369,CUST_1213,2025-02-27 04:09:00,114.43,36.62,9.11,Google Ads,Completed
ORD_14370,CUST_1223,2025-02-11 01:59:00,81.01,25.92,4.75,Meta Ads,Completed
ORD_14371,CUST_1007,2025-01-13 09:40:00,81.58,26.11,6.9,Google Ads,Completed
ORD_14372,CUST_1536,2025-02-18 09:19:00,67.76,21.68,8.12,Meta Ads,Completed
ORD_14373,CUST_1730,2025-04-17 00:43:00,162.41,51.97,6.47,Meta Ads,Completed
ORD_14374,CUST_1218,2025-03-19 01:00:00,154.83,49.55,5.59,Google Ads,Completed
ORD_14375,CUST_1853,2025-05-16 15:29:00,61.15,19.57,8.3,Meta Ads,Completed
ORD_14376,CUST_1383,2025-01-06 14:00:00,71.93,23.02,8.42,Meta Ads,Completed
ORD_14377,CUST_1703,2025-03-30 19:17:00,98.8,31.62,9.11,Google Ads,Completed
ORD_14378,CUST_2161,2025-03-31 02:11:00,106.86,34.2,6.38,Meta Ads,Completed
ORD_14379,CUST_2014,2025-04-04 19:30:00,50.79,16.25,7.03,Organic Search,Refunded
ORD_14380,CUST_1641,2025-02-23 17:31:00,54.94,17.58,6.32,Google Ads,Completed
ORD_14381,CUST_1269,2025-05-12 16:13:00,14.77,4.73,5.79,Meta Ads,Completed
ORD_14382,CUST_2141,2025-02-11 01:25:00,107.01,34.24,8.26,Google Ads,Completed
ORD_14383,CUST_1264,2025-03-29 08:55:00,40.09,12.83,6.2,Meta Ads,Completed
ORD_14384,CUST_1042,2025-04-28 05:09:00,61.4,19.65,6.64,Meta Ads,Completed
ORD_14385,CUST_2171,2025-02-27 12:36:00,122.08,39.07,6.52,Meta Ads,Completed
ORD_14386,CUST_1490,2025-03-11 10:31:00,119.61,38.28,8.06,Google Ads,Completed
ORD_14387,CUST_2202,2025-02-16 14:42:00,158.45,50.7,9.09,Organic Search,Completed
ORD_14388,CUST_1486,2025-03-16 10:17:00,181.82,58.18,7.83,Organic Search,Completed
ORD_14389,CUST_2099,2025-02-21 11:08:00,248.63,79.56,6.86,Organic Search,Completed
ORD_14390,CUST_1483,2025-03-22 04:07:00,70.97,22.71,8.4,Google Ads,Completed
ORD_14391,CUST_1383,2025-06-03 05:29:00,63.34,20.27,7.7,Google Ads,Completed
ORD_14392,CUST_1749,2025-02-08 01:03:00,100.49,32.16,4.8,Meta Ads,Completed
ORD_14393,CUST_1358,2025-02-12 03:55:00,42.42,13.57,4.98,TikTok Ads,Completed
ORD_14394,CUST_1185,2025-04-25 23:52:00,75.05,24.02,4.69,Google Ads,Completed
ORD_14395,CUST_1007,2025-04-02 21:27:00,89.63,28.68,6.78,Meta Ads,Completed
ORD_14396,CUST_1222,2025-02-08 04:57:00,103.87,33.24,8.63,Meta Ads,Completed
ORD_14397,CUST_1219,2025-02-27 22:42:00,108.84,34.83,6.07,Email Retention,Completed
ORD_14398,CUST_2196,2025-03-06 07:07:00,74.0,23.68,6.42,Organic Search,Completed
ORD_14399,CUST_1849,2025-05-17 11:15:00,45.6,14.59,9.05,TikTok Ads,Completed
ORD_14400,CUST_1574,2025-05-17 05:31:00,50.46,16.15,8.68,Meta Ads,Completed
ORD_14401,CUST_1525,2025-01-08 07:40:00,28.98,9.27,7.83,Meta Ads,Refunded
ORD_14402,CUST_1390,2025-03-23 22:49:00,64.4,20.61,5.83,TikTok Ads,Completed
ORD_14403,CUST_1557,2025-04-17 18:44:00,41.92,13.41,5.09,Google Ads,Completed
ORD_14404,CUST_1930,2025-05-18 11:00:00,66.49,21.28,4.58,Google Ads,Refunded
ORD_14405,CUST_2011,2025-05-13 21:50:00,100.04,32.01,5.04,TikTok Ads,Refunded
ORD_14406,CUST_1825,2025-01-21 07:45:00,46.12,14.76,5.96,Google Ads,Completed
ORD_14407,CUST_2149,2025-04-11 05:07:00,87.37,27.96,7.26,Google Ads,Completed
ORD_14408,CUST_2207,2025-02-07 21:07:00,73.63,23.56,4.82,Google Ads,Completed
ORD_14409,CUST_1117,2025-02-12 23:25:00,97.71,31.27,5.18,Email Retention,Completed
ORD_14410,CUST_1518,2025-05-29 05:26:00,107.93,34.54,5.41,Meta Ads,Completed
ORD_14411,CUST_2040,2025-06-30 14:38:00,71.53,22.89,7.66,TikTok Ads,Refunded
ORD_14412,CUST_1523,2025-06-11 05:03:00,84.09,26.91,7.58,Meta Ads,Completed
ORD_14413,CUST_1448,2025-06-24 19:46:00,73.77,23.61,7.25,Meta Ads,Completed
ORD_14414,CUST_1274,2025-05-27 23:40:00,67.45,21.58,5.75,Meta Ads,Completed
ORD_14415,CUST_2210,2025-02-25 15:11:00,59.95,19.18,6.36,Meta Ads,Refunded
ORD_14416,CUST_1388,2025-01-09 19:19:00,103.53,33.13,4.98,Google Ads,Completed
ORD_14417,CUST_2473,2025-04-03 14:00:00,145.96,46.71,5.63,Meta Ads,Completed
ORD_14418,CUST_1459,2025-02-07 07:33:00,138.26,44.24,8.99,Organic Search,Completed
ORD_14419,CUST_1836,2025-04-17 06:59:00,44.0,14.08,9.4,Google Ads,Completed
ORD_14420,CUST_1722,2025-02-25 15:24:00,144.76,46.32,7.74,TikTok Ads,Completed
ORD_14421,CUST_2033,2025-04-17 14:57:00,53.46,17.11,9.08,Meta Ads,Completed
ORD_14422,CUST_2106,2025-03-29 00:17:00,89.64,28.68,7.71,Google Ads,Completed
ORD_14423,CUST_2177,2025-06-11 22:35:00,96.8,30.98,4.67,Meta Ads,Completed
ORD_14424,CUST_2014,2025-05-14 09:01:00,38.49,12.32,9.48,Meta Ads,Completed
ORD_14425,CUST_2291,2025-02-03 09:24:00,77.39,24.76,4.99,Meta Ads,Completed
ORD_14426,CUST_1031,2025-05-12 20:26:00,148.77,47.61,7.91,Organic Search,Completed
ORD_14427,CUST_1400,2025-05-29 19:02:00,23.89,7.64,5.76,TikTok Ads,Completed
ORD_14428,CUST_1140,2025-04-21 13:30:00,217.52,69.61,6.46,TikTok Ads,Completed
ORD_14429,CUST_1352,2025-04-26 14:45:00,28.28,9.05,7.73,Google Ads,Completed
ORD_14430,CUST_1302,2025-01-22 08:07:00,95.7,30.62,6.68,Google Ads,Completed
ORD_14431,CUST_1449,2025-06-08 15:57:00,39.43,12.62,5.75,TikTok Ads,Completed
ORD_14432,CUST_2167,2025-03-25 11:59:00,102.51,32.8,6.17,Organic Search,Completed
ORD_14433,CUST_2446,2025-02-10 22:09:00,135.56,43.38,6.21,Meta Ads,Completed
ORD_14434,CUST_2194,2025-05-05 16:12:00,119.38,38.2,9.3,Email Retention,Completed
ORD_14435,CUST_1081,2025-02-28 04:23:00,40.11,12.84,8.49,Google Ads,Completed
ORD_14436,CUST_1587,2025-02-24 23:37:00,128.05,40.98,6.79,TikTok Ads,Completed
ORD_14437,CUST_1817,2025-06-23 02:44:00,73.92,23.65,5.5,Meta Ads,Completed
ORD_14438,CUST_1453,2025-02-13 19:24:00,40.72,13.03,8.56,TikTok Ads,Completed
ORD_14439,CUST_1501,2025-01-05 23:42:00,148.3,47.46,5.29,Meta Ads,Completed
ORD_14440,CUST_1112,2025-04-28 20:26:00,194.93,62.38,5.55,Meta Ads,Completed
ORD_14441,CUST_1769,2025-02-19 02:35:00,87.6,28.03,6.33,Meta Ads,Completed
ORD_14442,CUST_1457,2025-03-19 11:27:00,70.06,22.42,8.9,Google Ads,Completed
ORD_14443,CUST_1180,2025-04-04 16:00:00,57.17,18.29,5.16,Meta Ads,Completed
ORD_14444,CUST_2173,2025-06-11 13:25:00,115.96,37.11,5.11,TikTok Ads,Completed
ORD_14445,CUST_1782,2025-05-23 15:43:00,130.77,41.85,6.97,Google Ads,Completed
ORD_14446,CUST_1074,2025-01-10 14:25:00,70.07,22.42,5.88,Organic Search,Completed
ORD_14447,CUST_2185,2025-03-11 03:29:00,162.68,52.06,7.34,Meta Ads,Completed
ORD_14448,CUST_1239,2025-06-23 13:28:00,111.64,35.72,6.76,Meta Ads,Completed
ORD_14449,CUST_1177,2025-01-16 11:58:00,87.15,27.89,6.67,Google Ads,Completed
ORD_14450,CUST_1082,2025-02-24 19:26:00,97.11,31.08,5.06,Meta Ads,Completed
ORD_14451,CUST_1456,2025-06-12 00:04:00,51.15,16.37,5.21,Meta Ads,Completed
ORD_14452,CUST_1602,2025-01-16 19:01:00,115.37,36.92,8.61,Google Ads,Completed
ORD_14453,CUST_2418,2025-04-29 10:59:00,52.81,16.9,8.93,Google Ads,Completed
ORD_14454,CUST_1689,2025-06-23 04:40:00,65.88,21.08,5.67,Organic Search,Completed
ORD_14455,CUST_2181,2025-01-28 01:57:00,81.2,25.98,5.07,Meta Ads,Completed
ORD_14456,CUST_1342,2025-05-19 04:52:00,180.96,57.91,4.77,Organic Search,Completed
ORD_14457,CUST_1609,2025-05-18 15:26:00,93.61,29.96,7.54,Google Ads,Completed
ORD_14458,CUST_1101,2025-05-10 01:17:00,55.37,17.72,8.08,Meta Ads,Completed
ORD_14459,CUST_2350,2025-02-23 08:17:00,97.27,31.13,6.36,Meta Ads,Completed
ORD_14460,CUST_1853,2025-04-02 21:14:00,108.66,34.77,7.9,Meta Ads,Completed
ORD_14461,CUST_2267,2025-01-04 09:42:00,140.34,44.91,8.06,Meta Ads,Completed
ORD_14462,CUST_1808,2025-03-19 09:36:00,83.06,26.58,9.18,Google Ads,Completed
ORD_14463,CUST_1500,2025-05-16 07:56:00,59.39,19.0,4.82,Organic Search,Completed
ORD_14464,CUST_2043,2025-05-10 05:31:00,202.56,64.82,5.46,Meta Ads,Completed
ORD_14465,CUST_1914,2025-01-27 13:03:00,97.37,31.16,4.84,TikTok Ads,Completed
ORD_14466,CUST_1277,2025-02-07 13:16:00,55.53,17.77,8.84,Organic Search,Refunded
ORD_14467,CUST_2452,2025-03-26 02:23:00,82.72,26.47,8.46,Google Ads,Completed
ORD_14468,CUST_1581,2025-01-19 03:24:00,65.9,21.09,7.37,TikTok Ads,Completed
ORD_14469,CUST_1355,2025-02-20 05:41:00,144.13,46.12,4.92,Meta Ads,Completed
ORD_14470,CUST_2206,2025-02-25 05:56:00,108.19,34.62,5.87,Organic Search,Completed
ORD_14471,CUST_2417,2025-06-28 05:53:00,72.41,23.17,5.99,Meta Ads,Completed
ORD_14472,CUST_1570,2025-06-19 12:36:00,130.8,41.86,7.3,Meta Ads,Completed
ORD_14473,CUST_1903,2025-02-14 06:20:00,79.66,25.49,5.79,Google Ads,Refunded
ORD_14474,CUST_1147,2025-01-13 17:38:00,81.85,26.19,4.86,TikTok Ads,Completed
ORD_14475,CUST_2342,2025-06-07 21:55:00,58.6,18.75,8.15,Google Ads,Completed
ORD_14476,CUST_1025,2025-06-17 03:59:00,58.38,18.68,6.0,Meta Ads,Completed
ORD_14477,CUST_2429,2025-04-26 01:15:00,196.41,62.85,6.76,Meta Ads,Completed
ORD_14478,CUST_1512,2025-04-27 13:07:00,128.05,40.98,5.14,Meta Ads,Completed
ORD_14479,CUST_1279,2025-03-21 01:24:00,31.41,10.05,8.51,Google Ads,Completed
ORD_14480,CUST_1875,2025-03-15 03:13:00,52.19,16.7,7.33,Google Ads,Completed
ORD_14481,CUST_1402,2025-05-14 20:08:00,46.96,15.03,9.01,Organic Search,Completed
ORD_14482,CUST_2435,2025-03-15 01:13:00,86.35,27.63,6.98,Google Ads,Completed
ORD_14483,CUST_1722,2025-04-12 11:30:00,68.88,22.04,9.21,Organic Search,Completed
ORD_14484,CUST_1433,2025-05-22 01:47:00,156.98,50.23,8.96,TikTok Ads,Completed
ORD_14485,CUST_1534,2025-02-08 07:55:00,71.93,23.02,7.38,Email Retention,Completed
ORD_14486,CUST_2061,2025-05-11 16:45:00,187.27,59.93,9.17,Email Retention,Completed
ORD_14487,CUST_1958,2025-04-13 09:23:00,80.78,25.85,6.12,Organic Search,Completed
ORD_14488,CUST_1991,2025-02-09 11:41:00,205.67,65.81,6.33,Email Retention,Completed
ORD_14489,CUST_2386,2025-01-16 23:08:00,76.38,24.44,4.73,Organic Search,Completed
ORD_14490,CUST_1550,2025-06-23 07:03:00,77.07,24.66,7.45,Organic Search,Completed
ORD_14491,CUST_1449,2025-01-23 03:41:00,126.78,40.57,8.11,Meta Ads,Completed
ORD_14492,CUST_1143,2025-06-21 12:31:00,118.57,37.94,8.37,TikTok Ads,Completed
ORD_14493,CUST_2249,2025-05-10 20:31:00,43.08,13.79,5.25,TikTok Ads,Completed
ORD_14494,CUST_1775,2025-04-23 19:19:00,87.3,27.94,6.72,Meta Ads,Completed
ORD_14495,CUST_2400,2025-03-07 12:00:00,68.58,21.95,5.38,Google Ads,Completed
ORD_14496,CUST_1835,2025-05-12 13:05:00,66.38,21.24,7.81,TikTok Ads,Refunded
ORD_14497,CUST_1305,2025-01-13 02:35:00,87.11,27.88,5.29,Email Retention,Completed
ORD_14498,CUST_1557,2025-06-07 07:02:00,73.29,23.45,9.02,Organic Search,Completed
ORD_14499,CUST_1449,2025-05-24 17:06:00,91.32,29.22,5.65,TikTok Ads,Completed
ORD_14500,CUST_2188,2025-01-13 04:39:00,51.04,16.33,5.96,Meta Ads,Completed
ORD_14501,CUST_1006,2025-01-27 22:56:00,38.06,12.18,8.75,Google Ads,Completed
ORD_14502,CUST_1186,2025-01-02 18:32:00,128.97,41.27,6.79,Meta Ads,Completed
ORD_14503,CUST_1277,2025-01-30 17:26:00,137.9,44.13,4.62,Meta Ads,Completed
ORD_14504,CUST_2213,2025-03-30 16:07:00,125.38,40.12,6.97,Meta Ads,Completed
ORD_14505,CUST_2191,2025-06-23 13:51:00,85.34,27.31,4.92,Meta Ads,Completed
ORD_14506,CUST_2050,2025-02-07 23:14:00,70.68,22.62,9.43,TikTok Ads,Completed
ORD_14507,CUST_1643,2025-06-26 20:00:00,62.18,19.9,7.44,TikTok Ads,Completed
ORD_14508,CUST_1512,2025-04-11 16:06:00,56.73,18.15,5.78,Meta Ads,Completed
ORD_14509,CUST_1719,2025-01-29 22:09:00,80.83,25.87,7.32,Meta Ads,Completed
ORD_14510,CUST_2069,2025-02-23 13:13:00,136.38,43.64,4.88,Email Retention,Completed
ORD_14511,CUST_1379,2025-01-23 15:11:00,59.7,19.1,8.5,Google Ads,Completed
ORD_14512,CUST_2470,2025-05-03 16:56:00,136.48,43.67,9.13,Organic Search,Completed
ORD_14513,CUST_1730,2025-01-05 23:31:00,39.09,12.51,8.87,Meta Ads,Completed
ORD_14514,CUST_1097,2025-01-18 09:45:00,93.48,29.91,6.21,Google Ads,Completed
ORD_14515,CUST_1816,2025-02-04 02:20:00,102.31,32.74,6.13,TikTok Ads,Completed
ORD_14516,CUST_1485,2025-05-19 07:02:00,65.33,20.91,4.68,Google Ads,Completed
ORD_14517,CUST_1595,2025-02-12 15:48:00,49.42,15.81,7.76,Google Ads,Completed
ORD_14518,CUST_1921,2025-04-06 21:57:00,121.38,38.84,7.17,Organic Search,Completed
ORD_14519,CUST_1687,2025-06-07 11:47:00,85.64,27.4,6.8,Meta Ads,Completed
ORD_14520,CUST_1696,2025-02-16 00:19:00,233.89,74.84,9.04,TikTok Ads,Completed
ORD_14521,CUST_1226,2025-04-01 03:10:00,137.31,43.94,5.34,Google Ads,Completed
ORD_14522,CUST_2106,2025-03-11 06:43:00,137.8,44.1,4.55,Meta Ads,Completed
ORD_14523,CUST_1168,2025-01-18 06:38:00,21.03,6.73,4.87,Google Ads,Completed
ORD_14524,CUST_1939,2025-02-16 09:32:00,60.27,19.29,5.62,Organic Search,Completed
ORD_14525,CUST_2080,2025-01-17 20:14:00,46.55,14.9,4.67,Meta Ads,Completed
ORD_14526,CUST_1903,2025-01-20 03:51:00,28.12,9.0,7.01,Meta Ads,Completed
ORD_14527,CUST_1277,2025-05-25 14:35:00,82.52,26.41,6.07,Organic Search,Completed
ORD_14528,CUST_1357,2025-05-09 13:31:00,120.03,38.41,5.4,TikTok Ads,Completed
ORD_14529,CUST_1286,2025-02-26 13:40:00,51.83,16.59,8.25,Meta Ads,Completed
ORD_14530,CUST_2403,2025-01-25 23:09:00,29.04,9.29,5.52,TikTok Ads,Completed
ORD_14531,CUST_1981,2025-03-08 05:05:00,53.96,17.27,7.94,Meta Ads,Completed
ORD_14532,CUST_1931,2025-01-23 00:59:00,77.94,24.94,6.25,Email Retention,Completed
ORD_14533,CUST_1628,2025-06-18 20:28:00,75.29,24.09,7.06,Meta Ads,Completed
ORD_14534,CUST_2399,2025-02-12 23:29:00,84.41,27.01,9.17,Google Ads,Completed
ORD_14535,CUST_1364,2025-04-24 04:11:00,101.36,32.44,4.69,Google Ads,Completed
ORD_14536,CUST_1031,2025-03-31 15:00:00,83.46,26.71,7.0,Meta Ads,Completed
ORD_14537,CUST_2498,2025-02-21 03:56:00,123.03,39.37,8.77,Email Retention,Completed
ORD_14538,CUST_1048,2025-06-05 11:51:00,52.31,16.74,7.44,Email Retention,Completed
ORD_14539,CUST_2187,2025-03-07 15:25:00,73.83,23.63,5.88,TikTok Ads,Completed
ORD_14540,CUST_1466,2025-03-20 17:04:00,108.86,34.84,6.49,Meta Ads,Completed
ORD_14541,CUST_1440,2025-03-04 07:16:00,95.42,30.53,7.9,Organic Search,Completed
ORD_14542,CUST_1975,2025-06-02 08:24:00,177.31,56.74,8.95,TikTok Ads,Completed
ORD_14543,CUST_1676,2025-05-21 21:27:00,53.39,17.08,4.71,Meta Ads,Completed
ORD_14544,CUST_2204,2025-01-22 03:14:00,109.75,35.12,4.86,Google Ads,Completed
ORD_14545,CUST_1516,2025-05-13 15:43:00,61.81,19.78,6.13,Meta Ads,Completed
ORD_14546,CUST_1045,2025-04-24 08:48:00,58.56,18.74,5.66,Google Ads,Refunded
ORD_14547,CUST_1391,2025-05-24 06:37:00,133.62,42.76,5.82,Meta Ads,Completed
ORD_14548,CUST_1668,2025-06-11 18:49:00,83.02,26.57,5.61,Meta Ads,Completed
ORD_14549,CUST_1333,2025-02-03 06:23:00,94.68,30.3,5.48,Google Ads,Completed
ORD_14550,CUST_1955,2025-01-15 17:44:00,64.09,20.51,5.15,Meta Ads,Refunded
ORD_14551,CUST_1697,2025-01-24 10:13:00,65.87,21.08,9.17,Meta Ads,Completed
ORD_14552,CUST_2271,2025-03-08 00:02:00,37.68,12.06,5.22,Meta Ads,Completed
ORD_14553,CUST_1785,2025-02-03 08:02:00,91.28,29.21,5.52,Email Retention,Completed
ORD_14554,CUST_1112,2025-04-20 04:48:00,49.81,15.94,5.73,Google Ads,Completed
ORD_14555,CUST_2387,2025-04-01 10:46:00,78.61,25.16,9.17,Email Retention,Refunded
ORD_14556,CUST_1233,2025-05-02 07:37:00,122.97,39.35,8.28,Google Ads,Completed
ORD_14557,CUST_1305,2025-02-15 05:27:00,32.3,10.34,8.45,Meta Ads,Completed
ORD_14558,CUST_1536,2025-05-21 02:48:00,262.39,83.96,5.02,Organic Search,Completed
ORD_14559,CUST_2291,2025-03-19 09:34:00,57.98,18.55,8.68,Email Retention,Completed
ORD_14560,CUST_1901,2025-06-26 06:51:00,79.66,25.49,6.54,Meta Ads,Completed
ORD_14561,CUST_1054,2025-03-08 09:47:00,94.63,30.28,5.81,Google Ads,Completed
ORD_14562,CUST_2442,2025-05-09 17:49:00,57.05,18.26,7.38,Email Retention,Completed
ORD_14563,CUST_1183,2025-01-12 02:28:00,66.99,21.44,8.61,Meta Ads,Completed
ORD_14564,CUST_1722,2025-06-09 20:32:00,135.57,43.38,8.39,Meta Ads,Completed
ORD_14565,CUST_1043,2025-05-06 20:27:00,117.01,37.44,8.95,TikTok Ads,Completed
ORD_14566,CUST_1436,2025-01-28 18:58:00,74.55,23.86,9.14,TikTok Ads,Completed
ORD_14567,CUST_1520,2025-06-03 14:04:00,83.93,26.86,5.69,Meta Ads,Completed
ORD_14568,CUST_1100,2025-04-22 05:34:00,89.56,28.66,6.62,Meta Ads,Completed
ORD_14569,CUST_1635,2025-02-18 13:57:00,107.59,34.43,4.57,Meta Ads,Completed
ORD_14570,CUST_2138,2025-06-17 19:40:00,111.06,35.54,8.9,Meta Ads,Completed
ORD_14571,CUST_1605,2025-05-06 06:59:00,109.75,35.12,5.27,Google Ads,Completed
ORD_14572,CUST_1404,2025-01-27 22:44:00,69.04,22.09,8.81,Email Retention,Completed
ORD_14573,CUST_1354,2025-02-26 06:39:00,88.26,28.24,6.15,TikTok Ads,Completed
ORD_14574,CUST_1909,2025-01-10 14:53:00,129.1,41.31,6.34,Organic Search,Completed
ORD_14575,CUST_2181,2025-04-23 17:07:00,202.32,64.74,4.7,Meta Ads,Completed
ORD_14576,CUST_2205,2025-02-22 06:06:00,87.14,27.88,6.13,Organic Search,Refunded
ORD_14577,CUST_1288,2025-01-19 05:15:00,64.69,20.7,8.94,Organic Search,Completed
ORD_14578,CUST_2234,2025-05-01 01:58:00,56.53,18.09,4.63,Meta Ads,Completed
ORD_14579,CUST_1120,2025-05-30 13:30:00,110.13,35.24,6.53,TikTok Ads,Completed
ORD_14580,CUST_2208,2025-04-20 11:01:00,36.78,11.77,4.66,TikTok Ads,Completed
ORD_14581,CUST_1444,2025-01-25 04:52:00,110.63,35.4,6.35,TikTok Ads,Completed
ORD_14582,CUST_1425,2025-05-21 22:05:00,111.5,35.68,5.36,Meta Ads,Completed
ORD_14583,CUST_1080,2025-05-06 22:28:00,65.8,21.06,5.76,Meta Ads,Completed
ORD_14584,CUST_1363,2025-04-23 14:37:00,93.68,29.98,8.89,Google Ads,Completed
ORD_14585,CUST_2220,2025-01-20 15:01:00,75.71,24.23,6.68,Email Retention,Completed
ORD_14586,CUST_2079,2025-04-09 03:11:00,42.11,13.48,5.87,Meta Ads,Completed
ORD_14587,CUST_1337,2025-05-18 11:39:00,107.01,34.24,7.45,Google Ads,Completed
ORD_14588,CUST_2241,2025-04-09 11:56:00,102.72,32.87,5.21,Organic Search,Refunded
ORD_14589,CUST_1754,2025-02-10 23:58:00,68.28,21.85,5.8,Meta Ads,Completed
ORD_14590,CUST_2239,2025-03-12 13:44:00,200.88,64.28,7.23,Meta Ads,Completed
ORD_14591,CUST_2442,2025-01-05 13:43:00,84.25,26.96,5.69,Meta Ads,Completed
ORD_14592,CUST_1715,2025-06-23 14:42:00,30.68,9.82,7.9,Google Ads,Completed
